datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,location
2011-05-14 17:00,1,1,0,3,7,19.67,3.3333,10,101,12,113,busan
2011-03-29 22:00,2,1,0,3,3.67,16.33,3.3333,7,116,3,119,incheon
2012-09-07 4:00,1,0,1,1,6,9.67,7.6667,9,32,9,41,incheon
2011-08-21 8:00,1,0,1,1,13.67,12.33,9.6667,5.3333,112,10,122,seoul
2011-05-14 18:00,4,1,1,2,10,11.33,7.3333,6,24,7,31,busan
2011-02-04 17:00,1,0,1,2,10.66,13.635,56,8.9981,10,195,205,seoul
2012-07-06 9:00,3,0,1,1,33.62,36.365,36,8.9981,55,249,304,seoul
2011-07-20 7:00,4,0,0,3,16.33,14,3.3333,4,111,9,120,incheon
2011-05-14 18:00,1,1,0,3,9.33,15.33,3.3333,8.6667,11,3,14,busan
2011-05-14 19:00,2,1,1,2,6.67,11.67,9.6667,9.3333,66,15,81,busan
2011-12-19 4:00,1,1,0,2,4.33,19.67,9.6667,8.6667,37,9,46,incheon
2012-12-29 23:00,2,0,0,3,16,8.33,5.3333,4.3333,144,9,153,incheon
2011-11-13 5:00,1,0,0,2,15,17,8.6667,5.3333,15,12,27,incheon
2011-10-03 2:00,3,0,1,2,8.67,17.33,9,7.6667,65,14,79,seoul
2012-06-12 3:00,2,1,0,1,16,18,8.3333,4.6667,9,9,18,seoul
2012-10-18 0:00,4,0,1,1,18.86,22.725,88,12.998,4,53,57,seoul
2012-03-11 21:00,1,0,0,1,17.22,21.21,54,15.0013,37,110,147,seoul
2011-05-14 19:00,3,1,0,1,8.67,9,9.3333,5,56,15,71,busan
2011-02-13 12:00,1,0,0,1,14.76,15.91,32,31.0009,58,94,152,seoul
2011-05-14 21:00,1,1,0,2,7.33,19.33,4.3333,8.3333,114,7,121,busan
2011-05-14 21:00,3,0,1,1,7.67,14,4.6667,7,131,20,151,busan
2012-10-23 23:00,4,1,0,3,15,11,3.3333,8.3333,12,14,26,seoul
2011-05-15 1:00,2,1,0,2,7,11,5.6667,3.3333,140,1,141,busan
2012-05-15 14:00,2,0,1,2,26.24,30.305,73,12.998,39,145,184,seoul
2011-05-15 1:00,4,0,0,1,7,19.33,6,7.6667,53,18,71,busan
2012-05-25 3:00,3,1,1,3,13.33,17.33,5,8.6667,39,10,49,incheon
2012-04-09 12:00,2,0,1,2,6.33,12.33,5.6667,8.3333,66,17,83,incheon
2012-05-09 2:00,2,0,1,3,22.96,26.515,88,30.0026,0,1,1,seoul
2011-05-15 2:00,2,0,1,3,7,9,4.6667,7.3333,127,16,143,busan
2012-03-19 23:00,1,0,1,2,22.96,26.515,78,8.9981,9,45,54,seoul
2012-09-09 1:00,1,0,0,2,16.33,7.67,7.6667,5.3333,131,19,150,seoul
2011-04-17 11:00,1,0,0,1,13.33,13.67,9.3333,4.3333,114,6,120,incheon
2011-06-27 2:00,1,1,1,2,16.67,15.33,5.3333,6,49,6,55,incheon
2011-05-15 2:00,2,0,0,3,7.33,16.33,8.6667,4.3333,108,5,113,busan
2011-09-03 21:00,1,0,1,1,13.67,12,6,3.3333,84,3,87,seoul
2012-03-09 9:00,4,0,1,1,11.67,18,7.3333,3.6667,146,17,163,incheon
2011-03-21 12:00,4,1,1,2,8.67,19,8,3.3333,110,10,120,seoul
2011-06-15 3:00,2,0,1,1,20.5,24.24,68,16.9979,0,1,1,seoul
2011-05-09 17:00,2,0,1,1,25.42,31.06,38,16.9979,59,539,598,seoul
2012-07-08 23:00,4,1,1,1,8.67,13,6.3333,6.6667,136,12,148,incheon
2011-10-27 9:00,3,0,1,1,15,11,9,3.6667,112,14,126,incheon
2012-02-02 5:00,4,1,1,1,4.67,14.67,4.6667,9,3,7,10,seoul
2012-05-10 12:00,1,0,0,2,5,19.67,8.6667,9.6667,118,16,134,incheon
2012-05-13 20:00,1,1,1,1,5.33,9.67,6.3333,7.6667,90,8,98,incheon
2011-05-15 4:00,2,1,1,3,4,11,10,3.3333,121,19,140,busan
2012-10-30 8:00,4,1,0,3,11,10.67,7.3333,5.6667,75,20,95,incheon
2011-05-15 4:00,4,0,1,2,3.33,18,4.3333,6.3333,33,8,41,busan
2011-05-15 6:00,1,1,0,2,13.67,9,6.6667,8.3333,121,6,127,busan
2011-02-06 8:00,3,1,1,2,10,7.33,5.3333,7.6667,141,9,150,seoul
2012-05-12 6:00,2,0,0,1,12.33,19.67,5.6667,3.3333,45,19,64,incheon
2011-05-01 3:00,2,0,0,1,16.4,20.455,82,7.0015,8,15,23,seoul
2011-05-15 7:00,4,0,1,3,11,17.33,6.6667,4.6667,47,9,56,busan
2011-09-27 4:00,1,0,1,3,15.67,12.33,6,9,139,19,158,incheon
2012-06-05 0:00,3,1,1,3,16,17.67,8.3333,9.6667,103,9,112,incheon
2011-05-15 7:00,2,1,1,2,3.67,15.33,4.3333,9.3333,75,5,80,busan
2011-09-19 14:00,1,1,0,3,6,15.67,9.3333,4.3333,128,2,130,incheon
2011-02-17 23:00,2,1,1,1,10,16,4,9.3333,43,2,45,seoul
2011-05-15 7:00,3,1,0,3,15,19.33,9,8.3333,133,5,138,busan
2011-05-15 8:00,1,1,0,2,4.67,11.67,4,8.3333,105,18,123,busan
2011-05-15 8:00,4,0,1,3,4.67,19.67,6.3333,5,64,19,83,busan
2011-12-26 20:00,1,1,1,1,12.67,7.67,7.6667,4.3333,90,3,93,incheon
2011-01-27 9:00,2,1,1,3,12.67,10,4,4.3333,113,6,119,seoul
2012-02-10 16:00,1,0,1,2,13.94,15.91,42,16.9979,28,240,268,seoul
2012-03-24 6:00,4,1,1,2,12,12.67,8.3333,4.6667,137,7,144,seoul
2011-12-19 6:00,3,1,0,2,4.67,7,4,9.3333,129,8,137,incheon
2012-01-12 18:00,1,0,1,1,18.04,21.97,67,12.998,22,399,421,seoul
2012-01-27 4:00,2,1,0,2,3.67,16.67,7,3.6667,140,8,148,seoul
2011-05-15 8:00,4,0,1,1,14.33,19.67,3.6667,9,138,5,143,busan
2011-02-21 22:00,4,1,0,3,12,7,7.6667,5.3333,133,17,150,incheon
2011-05-15 9:00,3,1,0,2,14.33,13.33,8.6667,5.3333,40,7,47,busan
2012-05-03 17:00,1,0,0,2,15.33,19.67,9,6,26,8,34,seoul
2011-05-15 9:00,4,0,0,1,8.33,19,5.3333,4.3333,12,13,25,busan
2011-05-15 11:00,4,0,1,1,4,14,8.3333,5.3333,67,3,70,busan
2011-07-19 6:00,3,0,1,2,29.52,34.85,74,7.0015,8,126,134,seoul
2012-01-16 1:00,1,1,0,1,5.74,8.335,43,7.0015,2,18,20,seoul
2011-05-15 11:00,4,0,0,1,9.33,15,5,3.6667,21,19,40,busan
2011-07-02 9:00,3,0,0,1,30.34,33.335,51,6.0032,55,124,179,seoul
2011-06-15 21:00,1,0,0,3,10,13.67,6.6667,5,40,16,56,incheon
2011-05-15 13:00,4,0,1,1,14.33,14,4.6667,3.3333,99,1,100,busan
2011-09-26 23:00,3,0,1,1,12,16.67,7.3333,7.6667,121,12,133,seoul
2011-01-25 15:00,4,0,1,2,16,11,10,8,29,1,30,incheon
2011-03-05 10:00,1,0,0,2,13.94,16.665,93,12.998,34,69,103,seoul
2011-06-16 7:00,4,0,0,3,16,16.33,6.6667,6.6667,144,12,156,incheon
2012-06-19 2:00,1,1,1,3,5,20,9.3333,8.6667,123,6,129,seoul
2012-01-13 9:00,1,0,0,1,14.67,14.33,9.3333,6,146,5,151,incheon
2011-04-26 1:00,1,0,1,2,15.33,13.33,8.3333,8.3333,138,3,141,incheon
2011-05-15 13:00,2,0,0,2,15.33,15.67,5.3333,10,135,2,137,busan
2012-12-21 13:00,2,0,1,3,9,13.33,7.3333,8.6667,99,17,116,incheon
2012-03-11 18:00,1,0,0,1,21.32,25,29,19.0012,133,256,389,seoul
2011-06-29 9:00,4,1,1,3,3.67,7.33,5.6667,5.3333,137,7,144,incheon
2012-03-30 1:00,2,0,1,1,3.33,13.67,9.6667,4.6667,67,6,73,incheon
2011-03-09 9:00,1,0,1,2,10.66,12.12,87,16.9979,5,136,141,seoul
2011-05-15 14:00,4,1,0,1,4.67,9.67,6.3333,7.6667,23,13,36,busan
2012-01-21 23:00,4,0,1,1,9.33,8,7,7.3333,28,3,31,incheon
2011-06-22 19:00,3,0,1,1,16.33,12.67,3.6667,3.3333,53,20,73,incheon
2011-03-13 20:00,1,0,1,2,8.67,13,8.6667,7,120,14,134,incheon
2011-05-15 14:00,2,0,1,2,5,18.67,6.6667,7.3333,46,8,54,busan
2011-05-28 4:00,3,0,0,1,12.67,12.33,9,3.3333,24,12,36,incheon
2012-07-27 13:00,1,1,0,1,3.33,14,6.3333,4,119,14,133,seoul
2012-04-28 21:00,2,1,1,2,5.67,18.33,3.3333,8.6667,40,6,46,incheon
2012-03-14 23:00,1,0,1,1,22.96,26.515,43,11.0014,19,72,91,seoul
2011-05-15 14:00,2,1,1,1,9.67,17.33,4,4,86,19,105,busan
2011-05-15 15:00,1,1,1,1,7.33,13.33,5.6667,9.6667,62,19,81,busan
2012-04-07 0:00,4,0,1,2,13.33,9.67,7.3333,7.6667,95,13,108,incheon
2011-05-15 17:00,3,1,0,3,3.33,16.33,5,10,78,16,94,busan
2011-05-15 17:00,1,0,0,2,5,8.33,8.3333,6.6667,99,15,114,busan
2011-08-18 2:00,3,0,1,1,27.06,31.06,65,15.0013,2,4,6,seoul
2011-05-15 18:00,2,1,0,1,5.67,13.33,7.6667,8.6667,118,18,136,busan
2012-08-03 14:00,1,0,1,1,6,7.67,5.6667,4,14,3,17,seoul
2011-04-28 0:00,4,1,0,3,5.67,11,10,7,106,17,123,incheon
2011-06-05 5:00,2,0,0,2,25.42,30.305,61,8.9981,1,5,6,seoul
2011-12-22 5:00,3,0,0,1,6.67,7,5,4.3333,118,7,125,incheon
2011-11-15 2:00,4,0,1,1,22.96,26.515,64,16.9979,7,8,15,seoul
2011-05-15 19:00,3,1,1,3,13.33,16.67,3.3333,4,143,15,158,busan
2011-07-19 16:00,3,0,1,2,4.67,18,4.3333,8.3333,70,7,77,seoul
2012-03-06 3:00,4,1,0,2,16,19,10,4.3333,13,17,30,incheon
2011-08-14 2:00,2,1,1,1,12.67,10.33,7.3333,6.3333,139,9,148,incheon
2011-02-20 12:00,3,0,1,1,12.33,14.67,8.6667,8.3333,101,17,118,seoul
2012-08-30 7:00,4,1,1,2,4,14.67,9,7.6667,59,15,74,incheon
2012-06-15 4:00,4,1,1,1,11.33,20,3.3333,5,17,16,33,incheon
2011-09-09 12:00,3,0,1,1,26.24,28.03,94,0,4,71,75,seoul
2011-04-02 17:00,3,0,1,1,11.67,16,8.6667,7,66,18,84,seoul
2011-02-17 7:00,1,0,1,1,13.12,16.665,57,7.0015,7,119,126,seoul
2012-01-12 8:00,4,0,0,2,8,12,7.6667,7,9,8,17,seoul
2011-09-02 3:00,2,1,0,2,6,12.67,4,5,130,4,134,incheon
2011-05-22 11:00,3,0,1,2,13.67,16.33,8.6667,3.6667,79,11,90,seoul
2011-02-19 23:00,1,0,0,3,16,10.33,7,9.6667,111,20,131,incheon
2011-05-15 20:00,4,1,1,1,5.67,9.67,8.6667,5.6667,110,2,112,busan
2011-05-15 21:00,1,1,1,2,14.33,19.67,9.6667,9,76,4,80,busan
2012-12-30 14:00,3,1,0,3,11.33,19.67,8.6667,5.6667,61,8,69,incheon
2012-02-13 12:00,4,0,0,1,4.67,17.67,7,4.6667,122,1,123,incheon
2011-09-20 5:00,2,0,0,1,15.33,17.67,7.6667,3.3333,120,18,138,incheon
2011-05-15 21:00,3,0,0,3,10.67,13.33,9,5.6667,11,11,22,busan
2012-09-12 6:00,2,1,0,3,4.33,6.67,9.6667,8.6667,32,14,46,seoul
2011-05-15 21:00,1,1,0,3,10.33,15.67,3.3333,10,104,1,105,busan
2011-05-15 23:00,4,1,1,1,15.33,18.33,9.6667,6.6667,150,17,167,busan
2011-08-03 9:00,3,1,1,3,7.33,9,6.6667,3.3333,44,8,52,incheon
2012-02-08 1:00,3,1,1,1,14.33,12.33,7,5.3333,68,10,78,seoul
2011-05-15 23:00,4,0,0,2,4.67,19,6,6.3333,21,5,26,busan
2011-04-16 0:00,2,0,0,2,14.76,17.425,81,15.0013,7,36,43,seoul
2012-03-22 4:00,4,0,1,1,6.67,15.67,3.6667,7.6667,124,9,133,incheon
2011-02-06 16:00,2,1,0,1,10.67,18,5.6667,9.6667,86,16,102,seoul
2011-03-27 2:00,1,0,1,1,12.33,11,9.6667,3.6667,83,10,93,incheon
2012-12-09 12:00,4,0,0,1,12.67,18.33,4.6667,8.3333,68,18,86,seoul
2011-01-11 7:00,2,0,1,2,9.67,11.67,8.3333,10,31,14,45,incheon
2011-07-21 17:00,1,1,0,2,9.67,16.67,4,3.3333,75,16,91,seoul
2011-05-16 0:00,4,1,1,1,16,9,7.3333,6,127,14,141,busan
2011-03-05 12:00,1,0,0,2,18.04,21.97,67,16.9979,46,121,167,seoul
2011-05-08 3:00,1,1,0,1,8,20,4.3333,7.6667,79,15,94,incheon
2011-05-16 0:00,4,1,0,3,6,10,3.3333,8.6667,26,9,35,busan
2011-05-16 0:00,4,1,0,3,7,7.33,7.3333,8,50,11,61,busan
2012-10-05 4:00,4,0,1,1,22.14,25.76,77,0,0,11,11,seoul
2011-05-16 1:00,3,0,1,1,15.67,7,9.6667,6,119,11,130,busan
2011-06-13 18:00,2,0,1,1,28.7,31.82,37,23.9994,76,510,586,seoul
2011-05-16 1:00,4,1,1,1,8.67,18.67,9.6667,8,112,2,114,busan
2011-11-16 14:00,3,0,1,3,6.33,17,4.6667,8,65,19,84,incheon
2011-05-16 2:00,3,1,1,1,15,9.33,4.6667,5.6667,25,1,26,busan
2011-09-12 19:00,2,0,0,2,13.67,15.67,5,3.6667,42,19,61,seoul
2011-05-16 2:00,1,1,0,3,4.33,17.33,8,6,81,6,87,busan
2011-05-16 4:00,2,1,1,3,10.33,11.67,7.6667,5,74,10,84,busan
2012-08-10 3:00,4,0,0,3,14.67,17.67,6,7.6667,76,11,87,seoul
2012-10-20 20:00,2,1,0,3,6.67,7.67,9,7,94,11,105,incheon
2012-11-04 4:00,1,0,1,2,10.67,10.33,7.3333,4.6667,86,4,90,seoul
2011-02-12 19:00,2,0,1,1,4,18.33,5,9.6667,79,11,90,incheon
2011-05-16 4:00,2,1,1,1,13,16.33,7,8,35,17,52,busan
2012-11-24 19:00,3,0,1,1,16.33,18.67,8.3333,5,11,19,30,incheon
2012-11-21 19:00,2,0,0,1,15,18,4.3333,8.6667,30,7,37,incheon
2011-05-16 5:00,1,0,0,1,14.33,9.67,10,9,26,20,46,busan
2011-09-13 14:00,2,1,0,2,15.33,10.67,6,8,135,10,145,incheon
2011-05-16 5:00,4,0,0,3,10,7.67,10,4,70,11,81,busan
2012-02-17 4:00,3,0,1,3,7,10.33,4,8.3333,8,8,16,incheon
2011-05-16 9:00,4,0,1,1,14,17.33,9.3333,8,1,18,19,busan
2011-05-16 9:00,3,0,0,2,6.33,9.33,6,8,37,13,50,busan
2011-05-16 10:00,1,1,1,3,11.67,7.67,8.6667,5.3333,136,3,139,busan
2012-06-11 22:00,1,0,1,1,13.67,17.33,9.6667,5,60,3,63,seoul
2011-04-05 9:00,1,0,0,3,7,18.67,5.6667,8.6667,70,18,88,incheon
2011-05-16 10:00,3,0,0,1,13,19.67,3.3333,5.6667,8,17,25,busan
2011-05-16 12:00,4,0,1,3,16.33,8.33,3.6667,6,51,15,66,busan
2012-01-29 2:00,1,0,1,3,3.67,17,7,7.6667,45,13,58,incheon
2011-05-16 12:00,2,0,1,3,12.67,7.67,8,5.3333,58,8,66,busan
2011-03-05 5:00,1,0,1,1,6,18.33,5,8.6667,136,9,145,seoul
2011-05-16 13:00,1,1,0,3,16.67,9.33,4.3333,4,123,18,141,busan
2012-06-02 20:00,2,0,1,2,13,16.33,4.6667,7.3333,118,12,130,incheon
2011-05-16 14:00,4,1,0,2,14.33,15,3.3333,8.3333,77,12,89,busan
2011-05-16 14:00,2,1,0,1,4.33,8.33,8.6667,7.3333,49,5,54,busan
2012-11-15 0:00,4,0,1,2,10.66,15.15,65,0,1,33,34,seoul
2011-04-19 6:00,2,1,1,3,14,13.33,6.6667,5.6667,9,19,28,seoul
2011-05-16 16:00,2,0,0,2,7,10.67,6.6667,8,1,19,20,busan
2011-12-05 2:00,4,0,1,1,13.12,17.425,87,0,0,8,8,seoul
2011-05-16 17:00,1,0,0,3,8.67,19.67,3.6667,9.3333,140,10,150,busan
2012-05-21 12:00,1,0,0,1,14,17.33,6.6667,3.6667,107,15,122,seoul
2011-05-16 18:00,3,1,0,1,14.33,17.67,6.6667,6.3333,12,4,16,busan
2012-03-28 20:00,4,1,1,2,5.33,10.67,9.6667,4.3333,101,20,121,incheon
2012-09-16 15:00,4,0,1,3,3.33,9.33,4,6.6667,84,11,95,seoul
2011-05-16 18:00,4,0,0,2,12,15.67,9,7.3333,56,6,62,busan
2012-06-16 16:00,2,0,0,2,29.52,32.575,37,7.0015,238,304,542,seoul
2011-04-01 5:00,2,0,1,3,9.84,11.365,93,15.0013,1,11,12,seoul
2011-05-16 19:00,3,1,0,3,7,14.33,3.3333,4.3333,83,1,84,busan
2011-07-15 8:00,3,1,0,1,8,10.33,9.6667,6,18,3,21,incheon
2012-10-03 16:00,4,0,1,2,29.52,33.335,58,0,42,436,478,seoul
2011-05-16 19:00,4,0,1,2,16,7,5,8.3333,34,14,48,busan
2012-07-15 3:00,4,1,0,2,4,16.67,4.6667,4.3333,115,20,135,incheon
2011-05-16 20:00,3,0,1,1,4.33,17.67,6.3333,6,116,2,118,busan
2011-05-16 20:00,4,1,1,3,7.67,19.33,5.6667,3.6667,51,17,68,busan
2012-07-19 7:00,2,1,1,2,14,9.67,8.6667,5.3333,83,4,87,incheon
2011-08-06 9:00,2,1,1,3,7.33,12,7.3333,5.3333,131,9,140,incheon
2011-05-16 20:00,2,1,1,1,11.33,14,3.6667,7.3333,28,16,44,busan
2011-04-15 15:00,3,0,1,2,14.67,19,9,9.3333,5,1,6,seoul
2012-09-02 10:00,4,0,1,3,15.67,20,8.3333,8.6667,76,2,78,seoul
2011-11-23 0:00,4,0,1,2,12.67,7,6.6667,8.6667,14,8,22,incheon
2012-04-22 17:00,1,1,1,1,8.33,14.33,6.6667,9.6667,19,17,36,seoul
2011-05-18 8:00,2,0,1,1,22.96,26.515,88,19.0012,25,428,453,seoul
2011-05-16 21:00,3,1,0,2,8.33,9.67,6.6667,9.3333,21,15,36,busan
2012-01-12 11:00,4,1,0,1,11.67,14,7,9,129,20,149,incheon
2011-05-16 22:00,3,1,1,3,7,11,8.6667,8,10,8,18,busan
2012-08-05 10:00,3,0,0,1,32.8,38.635,59,27.9993,111,253,364,seoul
2012-06-25 7:00,4,1,0,3,4,6.67,4.3333,8.3333,79,3,82,incheon
2011-11-05 7:00,4,0,0,1,10.66,12.12,60,19.0012,3,31,34,seoul
2012-08-15 18:00,2,0,1,3,14.33,10.67,3.3333,7.6667,6,8,14,incheon
2011-05-16 23:00,2,0,0,2,16.33,11.67,6,7.3333,5,16,21,busan
2012-01-01 18:00,1,0,0,3,18.86,22.725,59,16.9979,25,81,106,seoul
2011-01-15 7:00,1,0,0,1,5.74,10.605,63,0,1,9,10,seoul
2011-05-17 0:00,3,0,0,2,14.33,17,9,7.6667,4,6,10,busan
2012-01-30 22:00,1,1,1,1,10,16,8.3333,5.3333,66,12,78,incheon
2012-03-05 4:00,1,0,1,2,4.33,17,9.3333,7,30,10,40,seoul
2011-05-17 2:00,1,0,1,2,8,19.33,4.6667,7.3333,91,2,93,busan
2012-03-15 13:00,1,1,1,3,10.33,17,6.6667,7.3333,122,18,140,incheon
2012-07-16 18:00,3,0,1,1,34.44,40.15,53,0,97,697,794,seoul
2011-12-05 14:00,4,0,1,2,18.86,22.725,67,0,7,126,133,seoul
2011-05-17 3:00,3,1,0,3,15.33,7.67,3.6667,5.6667,69,14,83,busan
2011-01-09 18:00,1,1,1,3,3.67,18.67,8.3333,4.3333,38,9,47,incheon
2011-05-17 7:00,2,0,1,1,7.67,15.33,3.6667,6.6667,25,18,43,busan
2011-05-17 8:00,4,1,1,2,12.67,12.33,7.6667,9.3333,40,14,54,busan
2011-06-16 1:00,3,1,1,2,5.67,12.33,9,10,140,12,152,incheon
2012-09-17 12:00,1,1,1,3,13,16,9,4.6667,1,14,15,incheon
2011-05-17 9:00,2,1,1,1,11.33,18.67,9.3333,3.6667,45,10,55,busan
2012-06-09 16:00,2,1,0,1,9.33,13.33,3.6667,4.3333,17,18,35,seoul
2012-01-03 11:00,2,0,0,1,4.33,19.67,7.3333,7.6667,90,1,91,incheon
2012-08-04 5:00,4,0,0,2,3.67,7.33,10,5,1,13,14,seoul
2012-09-11 1:00,4,1,1,2,4.67,15.67,10,5,3,3,6,incheon
2011-01-01 23:00,1,0,0,2,18.86,22.725,88,19.9995,15,24,39,seoul
2012-02-02 5:00,4,1,0,1,3.67,8.67,10,5,115,14,129,seoul
2011-06-22 6:00,3,0,1,3,11.33,6.67,6,10,112,8,120,seoul
2012-07-30 22:00,4,1,1,1,12.67,18.33,8.6667,5.6667,38,5,43,seoul
2012-04-08 23:00,2,1,0,1,8,7.33,3.6667,9,94,11,105,seoul
2012-10-26 7:00,3,0,1,3,12.33,19.33,5.6667,3.3333,10,9,19,incheon
2011-05-30 4:00,2,0,0,2,13,7.67,8.6667,4.3333,64,11,75,incheon
2011-03-20 21:00,1,1,0,2,6,10.33,4,6.6667,36,2,38,incheon
2011-05-17 11:00,2,0,0,2,8,8.67,3.3333,5.3333,63,12,75,busan
2011-11-08 0:00,3,1,1,2,6,11,7,6.6667,95,16,111,incheon
2012-06-07 5:00,2,0,1,1,19.68,23.485,82,6.0032,0,34,34,seoul
2011-05-17 12:00,2,1,0,1,4,13,9.3333,3.6667,127,16,143,busan
2011-05-17 15:00,2,0,1,2,13,15,7.6667,4,46,19,65,busan
2011-05-17 15:00,1,0,0,2,14,8.33,10,8.6667,29,11,40,busan
2011-04-12 12:00,2,0,1,2,22.96,26.515,64,31.0009,9,83,92,seoul
2011-05-17 16:00,3,0,1,3,6,18.67,7.6667,9,118,14,132,busan
2011-05-17 16:00,3,1,0,1,16.67,12.67,7.3333,10,21,4,25,busan
2012-03-15 1:00,4,1,1,2,11.67,12.33,3.6667,4,150,19,169,incheon
2012-02-07 2:00,2,0,1,1,13.67,7.33,7,3.3333,137,19,156,incheon
2011-05-04 4:00,4,0,0,3,15.67,19.33,3.6667,8.6667,35,3,38,incheon
2011-10-03 22:00,1,1,0,1,7.33,20,9,8,24,10,34,incheon
2011-05-17 16:00,3,0,0,2,7.33,13.33,4,8,143,3,146,busan
2011-05-17 19:00,3,1,1,2,10.33,8.33,10,6,64,12,76,busan
2011-05-17 20:00,2,1,0,3,10.67,6.67,5.6667,8.6667,117,12,129,busan
2012-09-23 17:00,2,0,1,3,7.33,19.67,8,5,10,2,12,seoul
2011-05-17 21:00,2,0,0,3,6.67,14.67,3.3333,8,38,4,42,busan
2011-05-17 21:00,1,1,1,1,3.67,20,3.3333,5.6667,70,4,74,busan
2011-04-09 13:00,3,1,0,3,6.67,8.67,9.3333,6,60,18,78,incheon
2011-05-06 5:00,1,0,1,2,6.67,11,7,8,79,11,90,seoul
2011-05-17 22:00,3,1,0,3,8.33,19,6.6667,9,58,17,75,busan
2012-07-12 12:00,4,0,1,3,10.67,16.33,8.6667,6.3333,96,20,116,incheon
2011-05-17 22:00,4,0,1,3,5.67,13.67,5.3333,10,21,10,31,busan
2012-10-15 5:00,4,0,1,1,4,19.67,4.3333,5,144,5,149,incheon
2012-02-08 12:00,4,1,0,2,8.33,7,3.3333,3.3333,16,18,34,incheon
2012-12-02 3:00,3,0,1,3,4,7.33,3.6667,9.3333,8,13,21,incheon
2011-05-17 22:00,3,0,1,2,5.33,7.67,6.3333,9,135,20,155,busan
2011-05-17 22:00,1,0,1,2,7.67,12,7,3.3333,119,5,124,busan
2011-05-17 23:00,3,0,0,2,5,19.33,9.3333,3.6667,19,13,32,busan
2011-05-17 23:00,3,1,1,1,9,15,6.6667,10,103,4,107,busan
2011-05-18 2:00,2,0,1,2,10.33,16.33,6,6.3333,103,9,112,busan
2012-03-09 23:00,3,1,1,2,6.67,7,5,3.3333,140,5,145,seoul
2012-08-08 20:00,3,0,1,1,30.34,34.85,66,12.998,76,424,500,seoul
2012-06-08 14:00,3,1,1,1,9.67,13.67,3.6667,8.6667,67,11,78,incheon
2011-09-04 6:00,2,1,0,1,9.67,14,7,8.3333,22,16,38,incheon
2011-05-18 2:00,2,0,0,1,6.33,19.67,8.6667,5.6667,36,9,45,busan
2011-02-26 15:00,2,0,0,1,12,14,8.3333,9.6667,19,14,33,incheon
2012-02-13 10:00,1,0,1,1,5.74,7.575,50,8.9981,1,70,71,seoul
2012-09-07 17:00,3,0,1,1,31.98,37.12,59,22.0028,88,684,772,seoul
2011-05-18 4:00,3,0,1,1,11.67,18.33,6,6.6667,52,7,59,busan
2011-05-18 4:00,2,0,1,2,13.33,11.67,10,6.3333,69,13,82,busan
2012-07-02 4:00,2,1,1,2,9.67,14,7.3333,9,11,3,14,incheon
2011-08-01 2:00,3,0,1,1,28.7,33.335,74,7.0015,4,7,11,seoul
2011-05-18 5:00,1,1,0,3,13.33,9.33,3.6667,4,82,8,90,busan
2011-05-18 5:00,4,0,0,3,8.33,14.33,9.3333,5,97,20,117,busan
2011-01-07 17:00,1,0,1,2,8.2,12.88,37,0,9,178,187,seoul
2011-05-18 6:00,2,0,0,3,12.33,10,9,9,93,2,95,busan
2012-08-12 23:00,4,1,0,1,10.67,16.33,6.6667,8,87,7,94,seoul
2012-08-16 10:00,3,0,1,1,30.34,33.335,48,8.9981,78,121,199,seoul
2011-05-18 6:00,2,1,0,1,9.67,16,4,10,136,12,148,busan
2012-03-02 7:00,2,0,0,2,5,9,9,8.6667,41,11,52,seoul
2011-05-18 6:00,3,1,1,2,9.33,7.33,8,8.6667,75,5,80,busan
2011-05-18 10:00,2,0,1,3,22.14,25.76,88,19.0012,33,73,106,seoul
2012-10-17 13:00,2,1,0,1,4.67,7,8.6667,10,52,9,61,seoul
2011-05-18 7:00,4,1,0,2,10.33,9.67,5.3333,5.6667,77,19,96,busan
2011-02-07 4:00,1,0,1,1,8.2,12.88,86,0,1,1,2,seoul
2011-01-22 4:00,1,0,1,1,5.33,8,7.3333,8,137,4,141,seoul
2012-09-04 5:00,3,1,1,2,4,17,5,6,38,20,58,incheon
2011-05-18 8:00,3,1,1,2,11.33,18.33,8.6667,8,17,12,29,busan
2011-09-17 17:00,4,1,0,2,10,9,4.6667,8.6667,7,6,13,seoul
2011-08-23 14:00,1,0,1,2,16.67,10,8.6667,9.3333,120,17,137,seoul
2012-12-15 6:00,3,1,0,1,13.33,11,7,9.6667,107,3,110,incheon
2011-08-03 12:00,4,1,0,1,5.33,9.33,3.3333,7.6667,79,19,98,incheon
2011-05-18 10:00,1,0,0,1,12.67,19.33,4.3333,8.6667,32,10,42,busan
2011-08-05 6:00,1,1,0,2,3.33,7.67,8.6667,8.3333,114,15,129,incheon
2012-01-14 23:00,1,0,0,1,6.56,7.575,47,15.0013,5,71,76,seoul
2011-05-18 11:00,4,1,0,2,4.67,10.33,7,9.3333,34,11,45,busan
2011-01-06 4:00,4,0,1,3,3.33,10.67,7.6667,5,5,8,13,incheon
2011-05-18 13:00,3,1,0,3,13,9.67,6.3333,4.3333,84,3,87,busan
2012-04-09 23:00,2,1,1,1,8,15.67,9,9,130,1,131,seoul
2011-05-18 13:00,3,1,1,1,4.33,15.33,4,8,84,2,86,busan
2011-05-18 14:00,4,1,0,3,10.33,8,8,9.3333,124,2,126,busan
